Rk,Season,Player,First_Name,Last_Name,G,RushingAtt,RushingYds,RushingAvg,RushingTD,ReceivingRec,ReceivingYds,ReceivingAvg,ReceivingTD,ScrimmagePlays,ScrimmageYds,ScrimmageAvg,ScrimmageTD
1,1924,Jimmy Crowley,Jimmy,Crowley,10,133,742,5.6,6,11,274,24.9,2,144,1016,7.1,8
2,1924,Don Miller,Don,Miller,9,125,794,6.4,5,19,346,18.2,2,144,1140,7.9,7
3,1924,Elmer Layden,Elmer,Layden,9,120,445,3.7,6,,,,,120,445,3.7,6
4,1924,Bernie Livergood,Bernie,Livergood,10,53,229,4.3,2,1,22,22,1,54,251,4.6,3
5,1924,Doc Connell,Doc,Connell,10,46,268,5.8,1,4,65,16.3,0,50,333,6.7,1
6,1924,Bill Cerney,Bill,Cerney,10,40,118,3,3,,,,,40,118,3,3
7,1924,Harry O'Boyle,Harry,O'Boyle,10,20,203,10.2,2,,,,,20,203,10.2,2
8,1924,Harry Stuhldreher,Harry,Stuhldreher,9,20,19,1,2,6,42,7,0,26,61,2.3,2
9,1924,John Roach,John,Roach,10,10,67,6.7,2,1,3,3,1,11,70,6.4,3
10,1924,Eddie Scharer,Eddie,Scharer,10,10,-1,-0.1,0,,,,,10,-1,-0.1,0
11,1924,Tom Hearden,Tom,Hearden,10,8,29,3.6,0,,,,,8,29,3.6,0
12,1924,Max Houser,Max,Houser,10,7,35,5,0,1,8,8,0,8,43,5.4,0
13,1924,Red Edwards,Red,Edwards,10,6,-1,-0.2,0,,,,,6,-1,-0.2,0
14,1924,Frank Reese,Frank,Reese,10,3,3,1,0,,,,,3,3,1,0
15,1924,Gerry Miller,Gerry,Miller,10,2,4,2,0,1,18,18,0,3,22,7.3,0
16,1924,Joe Prelli,Joe,Prelli,10,1,3,3,0,,,,,1,3,3,0
17,1924,Bernie Coughlin,Bernie,Coughlin,10,1,3,3,0,,,,,1,3,3,0
18,1924,Wilbur Eaton,Wilbur,Eaton,10,,,,,1,30,30,0,1,30,30,0
19,1924,Chuck Collins,Chuck,Collins,10,,,,,1,20,20,0,1,20,20,0
20,1924,Clem Crowe,Clem,Crowe,10,,,,,1,15,15,0,1,15,15,0
1,1930,Marchy Schwartz,Marchy,Schwartz,10,123,928,7.5,9,1,4,4,0,124,932,7.5,9
2,1930,Marty Brill,Marty,Brill,10,84,449,5.3,6,2,27,13.5,0,86,476,5.5,6
3,1930,Joe Savoldi,Joe,Savoldi,6,67,440,6.6,6,,,,,67,440,6.6,6
4,1930,Larry Mullins,Larry,Mullins,8,51,230,4.5,3,,,,,51,230,4.5,3
5,1930,Bucky O'Connor,Bucky,O'Connor,9,46,294,6.4,3,,,,,46,294,6.4,3
6,1930,Mike Koken,Mike,Koken,6,42,106,2.5,2,,,,,42,106,2.5,2
7,1930,Dan Hanley,Dan,Hanley,4,24,167,7,2,1,12,12,0,25,179,7.2,2
8,1930,Bernie Leahy,Bernie,Leahy,4,16,43,2.7,0,,,,,16,43,2.7,0
9,1930,Clarence Kaplan,Clarence,Kaplan,5,13,113,8.7,0,,,,,13,113,8.7,0
10,1930,Frank Carideo,Frank,Carideo,10,13,45,3.5,1,4,63,15.8,1,17,108,6.4,2
11,1930,Fred Staab,Fred,Staab,3,12,43,3.6,1,,,,,12,43,3.6,1
12,1930,Joe Sheeketski,Joe,Sheeketski,1,9,37,4.1,0,,,,,9,37,4.1,0
13,1930,Nick Lukats,Nick,Lukats,2,8,24,3,1,,,,,8,24,3,1
14,1930,Al Howard,Al,Howard,3,6,8,1.3,0,,,,,6,8,1.3,0
15,1930,Ed Kosky,Ed,Kosky,10,5,64,12.8,0,4,79,19.8,1,9,143,15.9,1
16,1930,Johnny O'Brien,Johnny,O'Brien,10,3,29,9.7,0,2,19,9.5,0,5,48,9.6,0
17,1930,Carl Cronin,Carl,Cronin,4,3,24,8,0,,,,,3,24,8,0
18,1930,Paul Host,Paul,Host,10,2,-2,-1,0,1,13,13,0,3,11,3.7,0
19,1930,Ray Bailie,Ray,Bailie,10,1,5,5,0,,,,,1,5,5,0
20,1930,Tom Conley,Tom,Conley,10,,,,,3,116,38.7,1,3,116,38.7,1
21,1930,Chuck Jaskwhich,Chuck,Jaskwhich,6,,,,,1,2,2,0,1,2,2,0
1,1941,Fred Evans,Fred,Evans,9,141,480,3.4,,9,132,14.7,,150,612,4.1,0
2,1941,Steve Juzwik,Steve,Juzwik,9,101,376,3.7,,17,305,17.9,,118,681,5.8,0
3,1941,Creighton Miller,Creighton,Miller,9,59,183,3.1,,,,,,59,183,3.1,0
4,1941,Angelo Bertelli,Angelo,Bertelli,9,41,56,1.4,,,,,,41,56,1.4,0
5,1941,Bill Earley,Bill,Earley,9,30,51,1.7,,5,106,21.2,,35,157,4.5,0
6,1941,John Warner,John,Warner,9,24,86,3.6,,,,,,24,86,3.6,0
7,1941,Don Hogan,Don,Hogan,9,10,15,1.5,,,,,,10,15,1.5,0
8,1941,Edward McNeill,Edward,McNeill,9,6,15,2.5,,,,,,6,15,2.5,0
9,1941,Richard Creevey,Richard,Creevey,9,3,19,6.3,,,,,,3,19,6.3,0
10,1941,Tom Miller,Tom,Miller,9,1,1,1,,2,68,34,,3,69,23,0
11,1941,Robert Dove,Robert,Dove,9,,,,,15,187,12.5,,15,187,12.5,0
12,1941,George Murphy,George,Murphy,9,,,,,13,130,10,,13,130,10,0
13,1941,Harry Wright,Harry,Wright,9,,,,,9,108,12,,9,108,12,0
14,1941,Matthew Bolger,Matthew,Bolger,9,,,,,8,135,16.9,,8,135,16.9,0
15,1941,John Kovatch,John,Kovatch,9,,,,,3,41,13.7,,3,41,13.7,0
1,1943,Creighton Miller,Creighton,Miller,10,151,911,6,,,,,,151,911,6,0
2,1943,Jim Mello,Jim,Mello,10,137,714,5.2,,,,,,137,714,5.2,0
3,1943,Julius Rykovich,Julius,Rykovich,10,66,339,5.1,,,,,,66,339,5.1,0
4,1943,Victor Kulbitski,Victor,Kulbitski,10,48,265,5.5,,,,,,48,265,5.5,0
5,1943,Johnny Lujack,Johnny,Lujack,10,46,191,4.2,,,,,,46,191,4.2,0
6,1943,Robert Hanlon,Robert,Hanlon,10,40,142,3.6,,,,,,40,142,3.6,0
7,1943,Bob Kelly,Bob,Kelly,10,38,119,3.1,,,,,,38,119,3.1,0
8,1943,Fred Earley,Fred,Earley,10,22,121,5.5,,,,,,22,121,5.5,0
9,1943,Robert Palladino,Robert,Palladino,10,20,190,9.5,,,,,,20,190,9.5,0
10,1943,Ray Davis,Ray,Davis,10,18,55,3.1,,,,,,18,55,3.1,0
11,1943,Angelo Bertelli,Angelo,Bertelli,10,14,22,1.6,,,,,,14,22,1.6,0
12,1943,Chick Mazzioli,Chick,Mazzioli,10,4,34,8.5,,,,,,4,34,8.5,0
13,1943,Ed Krupa,Ed,Krupa,10,4,13,3.3,,,,,,4,13,3.3,0
14,1943,Al Skat,Al,Skat,10,1,15,15,,,,,,1,15,15,0
15,1943,Frank Dancewicz,Frank,Dancewicz,10,1,6,6,,,,,,1,6,6,0
1,1944,Bob Kelly,Bob,Kelly,10,133,676,5.1,,,,,,133,676,5.1,0
2,1944,Frank Dancewicz,Frank,Dancewicz,10,69,230,3.3,,,,,,69,230,3.3,0
3,1944,Elmer Angsman,Elmer,Angsman,10,58,273,4.7,,,,,,58,273,4.7,0
4,1944,Jim Brennan,Jim,Brennan,10,38,231,6.1,,,,,,38,231,6.1,0
5,1944,Chick Maggioli,Chick,Maggioli,10,34,185,5.4,,,,,,34,185,5.4,0
6,1944,Nunzio Marino,Nunzio,Marino,10,33,162,4.9,,,,,,33,162,4.9,0
7,1944,Marty Wendell,Marty,Wendell,10,31,82,2.6,,,,,,31,82,2.6,0
8,1944,Steve Nemeth,Steve,Nemeth,10,28,164,5.9,,,,,,28,164,5.9,0
9,1944,George Terlep,George,Terlep,10,23,110,4.8,,,,,,23,110,4.8,0
10,1944,Joe Gasparella,Joe,Gasparella,10,21,97,4.6,,,,,,21,97,4.6,0
11,1944,John Corbisiero,John,Corbisiero,10,11,58,5.3,,,,,,11,58,5.3,0
12,1944,Art Fitzgerald,Art,Fitzgerald,10,5,26,5.2,,,,,,5,26,5.2,0
13,1944,Jim McGurk,Jim,McGurk,10,3,15,5,,,,,,3,15,5,0
14,1944,Ed Clasby,Ed,Clasby,10,2,10,5,,,,,,2,10,5,0
15,1944,Frank Ruggerio,Frank,Ruggerio,10,2,9,4.5,,,,,,2,9,4.5,0
16,1944,John LeBrou,John,LeBrou,10,2,2,1,,,,,,2,2,1,0
17,1944,Bill Chandler,Bill,Chandler,10,2,2,1,,,,,,2,2,1,0
1,1945,Elmer Angsman,Elmer,Angsman,10,87,616,7.1,,,,,,87,616,7.1,0
2,1945,Frank Ruggerio,Frank,Ruggerio,10,79,279,3.5,,,,,,79,279,3.5,0
3,1945,Phil Colella,Phil,Colella,10,63,317,5,,,,,,63,317,5,0
4,1945,Terry Brennan,Terry,Brennan,10,57,252,4.4,,,,,,57,252,4.4,0
5,1945,Bill Gompers,Bill,Gompers,10,36,185,5.1,,,,,,36,185,5.1,0
6,1945,Emil Slovak,Emil,Slovak,10,24,92,3.8,,,,,,24,92,3.8,0
7,1945,John Agnone,John,Agnone,10,22,131,6,,,,,,22,131,6,0
8,1945,John Panelli,John,Panelli,10,18,115,6.4,,,,,,18,115,6.4,0
9,1945,Bill Zehler,Bill,Zehler,10,15,122,8.1,,,,,,15,122,8.1,0
10,1945,Floyd Simmons,Floyd,Simmons,10,14,42,3,,,,,,14,42,3,0
11,1945,Joe Yonto,Joe,Yonto,10,13,53,4.1,,,,,,13,53,4.1,0
12,1945,Frank Dancewicz,Frank,Dancewicz,10,12,12,1,,,,,,12,12,1,0
13,1945,Jim McGurk,Jim,McGurk,10,11,29,2.6,,,,,,11,29,2.6,0
14,1945,Stan Krivik,Stan,Krivik,10,9,39,4.3,,,,,,9,39,4.3,0
15,1945,George Ratterman,George,Ratterman,10,8,8,1,,,,,,8,8,1,0
16,1945,Bob Van Sumner,Bob,Van Sumner,10,7,13,1.9,,,,,,7,13,1.9,0
17,1945,Leon Traney,Leon,Traney,10,4,37,9.3,,,,,,4,37,9.3,0
18,1945,Coy McGee,Coy,McGee,10,3,29,9.7,,,,,,3,29,9.7,0
19,1945,Dick Heman,Dick,Heman,10,3,3,1,,,,,,3,3,1,0
20,1945,Joe Gasparella,Joe,Gasparella,10,2,10,5,,,,,,2,10,5,0
21,1945,Frank Tripucka,Frank,Tripucka,10,2,8,4,,,,,,2,8,4,0
22,1945,Tom Potter,Tom,Potter,10,2,6,3,,,,,,2,6,3,0
23,1945,Fred Earley,Fred,Earley,10,1,3,3,,,,,,1,3,3,0
1,1946,Terry Brennan,Terry,Brennan,9,74,329,4.4,,10,154,15.4,,84,483,5.8,0
2,1946,Jim Mello,Jim,Mello,9,61,307,5,,2,40,20,,63,347,5.5,0
3,1946,John Panelli,John,Panelli,9,58,265,4.6,,,,,,58,265,4.6,0
4,1946,Emil Sitko,Emil,Sitko,9,54,346,6.4,,3,55,18.3,,57,401,7,0
5,1946,Bill Gompers,Bill,Gompers,9,51,279,5.5,,1,35,35,,52,314,6,0
6,1946,Mike Swistowicz,Mike,Swistowicz,9,41,186,4.5,,4,70,17.5,,45,256,5.7,0
7,1946,Gerry Cowhig,Gerry,Cowhig,9,40,199,5,,4,42,10.5,,44,241,5.5,0
8,1946,Bob Livingstone,Bob,Livingstone,9,40,191,4.8,,3,38,12.7,,43,229,5.3,0
9,1946,Floyd Simmons,Floyd,Simmons,9,36,229,6.4,,2,43,21.5,,38,272,7.2,0
10,1946,Corwin Clatt,Corwin,Clatt,9,28,105,3.8,,,,,,28,105,3.8,0
11,1946,Johnny Lujack,Johnny,Lujack,9,23,108,4.7,,,,,,23,108,4.7,0
12,1946,Coy McGee,Coy,McGee,9,21,250,11.9,,,,,,21,250,11.9,0
13,1946,Ernie Zalejski,Ernie,Zalejski,9,14,154,11,,2,24,12,,16,178,11.1,0
14,1946,Lank Smith,Lank,Smith,9,6,39,6.5,,,,,,6,39,6.5,0
15,1946,John Agnone,John,Agnone,9,5,13,2.6,,,,,,5,13,2.6,0
16,1946,George Ratterman,George,Ratterman,9,4,24,6,,,,,,4,24,6,0
17,1946,Jim McGurk,Jim,McGurk,9,4,7,1.8,,,,,,4,7,1.8,0
18,1946,Len LeCluyse,Len,LeCluyse,9,3,-9,-3,,,,,,3,-9,-3,0
19,1946,Larry Coutre,Larry,Coutre,9,2,11,5.5,,,,,,2,11,5.5,0
20,1946,Pete Ashbaugh,Pete,Ashbaugh,9,2,-10,-5,,1,29,29,,3,19,6.3,0
21,1946,Emil Slovak,Emil,Slovak,9,1,18,18,,,,,,1,18,18,0
22,1946,Jim Brennan,Jim,Brennan,9,1,1,1,,,,,,1,1,1,0
23,1946,Frank Tripucka,Frank,Tripucka,9,1,-6,-6,,,,,,1,-6,-6,0
24,1946,Jack Zilly,Jack,Zilly,9,,,,,8,152,19,,8,152,19,0
25,1946,Bob Skoglund,Bob,Skoglund,9,,,,,6,76,12.7,,6,76,12.7,0
26,1946,Leon Hart,Leon,Hart,9,,,,,5,107,21.4,,5,107,21.4,0
27,1946,Jim Martin,Jim,Martin,9,,,,,4,37,9.3,,4,37,9.3,0
28,1946,Paul Limont,Paul,Limont,9,,,,,2,7,3.5,,2,7,3.5,0
29,1946,Frank Kosikowski,Frank,Kosikowski,9,,,,,1,2,2,,1,2,2,0
1,1947,Terry Brennan,Terry,Brennan,9,87,404,4.6,,16,191,11.9,,103,595,5.8,0
2,1947,John Panelli,John,Panelli,9,72,254,3.5,,3,38,12.7,,75,292,3.9,0
3,1947,Emil Sitko,Emil,Sitko,9,60,426,7.1,,4,48,12,,64,474,7.4,0
4,1947,Mike Swistowicz,Mike,Swistowicz,9,58,257,4.4,,3,42,14,,61,299,4.9,0
5,1947,Bob Livingstone,Bob,Livingstone,9,45,242,5.4,,4,78,19.5,,49,320,6.5,0
6,1947,Coy McGee,Coy,McGee,9,36,158,4.4,,7,92,13.1,,43,250,5.8,0
7,1947,Larry Coutre,Larry,Coutre,9,34,127,3.7,,4,87,21.8,,38,214,5.6,0
8,1947,Floyd Simmons,Floyd,Simmons,9,26,73,2.8,,4,32,8,,30,105,3.5,0
9,1947,Bill Gompers,Bill,Gompers,9,20,136,6.8,,1,1,1,,21,137,6.5,0
10,1947,Johnny Lujack,Johnny,Lujack,9,12,139,11.6,,,,,,12,139,11.6,0
11,1947,Lank Smith,Lank,Smith,9,12,67,5.6,,1,37,37,,13,104,8,0
12,1947,Bill Gay,Bill,Gay,9,12,36,3,,2,20,10,,14,56,4,0
13,1947,Corwin Clatt,Corwin,Clatt,9,11,49,4.5,,,,,,11,49,4.5,0
14,1947,Jim Martin,Jim,Martin,9,10,86,8.6,,12,156,13,,22,242,11,0
15,1947,Frank Tripucka,Frank,Tripucka,9,5,-36,-7.2,,,,,,5,-36,-7.2,0
16,1947,Jim Brennan,Jim,Brennan,9,4,18,4.5,,,,,,4,18,4.5,0
17,1947,Frank Spaniel,Frank,Spaniel,9,4,13,3.3,,,,,,4,13,3.3,0
18,1947,Len LeCluyse,Len,LeCluyse,9,3,9,3,,,,,,3,9,3,0
19,1947,Roger Brown,Roger,Brown,9,2,3,1.5,,,,,,2,3,1.5,0
20,1947,Bill Wightkin,Bill,Wightkin,9,1,3,3,,10,144,14.4,,11,147,13.4,0
21,1947,Leon Hart,Leon,Hart,9,,,,,9,156,17.3,,9,156,17.3,0
22,1947,Doug Waybright,Doug,Waybright,9,,,,,4,47,11.8,,4,47,11.8,0
23,1947,Bill Leonard,Bill,Leonard,9,,,,,1,15,15,,1,15,15,0
24,1947,Ray Espenan,Ray,Espenan,9,,,,,1,15,15,,1,15,15,0
1,1948,Emil Sitko,Emil,Sitko,10,129,742,5.8,,7,70,10,,136,812,6,0
2,1948,John Panelli,John,Panelli,10,92,692,7.5,,,,,,92,692,7.5,0
3,1948,Jack Landry,Jack,Landry,10,80,309,3.9,,1,10,10,,81,319,3.9,0
4,1948,Bill Gay,Bill,Gay,10,64,382,6,,10,131,13.1,,74,513,6.9,0
5,1948,Terry Brennan,Terry,Brennan,10,48,284,5.9,,5,102,20.4,,53,386,7.3,0
6,1948,Mike Swistowicz,Mike,Swistowicz,10,41,172,4.2,,,,,,41,172,4.2,0
7,1948,Larry Coutre,Larry,Coutre,10,27,152,5.6,,2,-1,-0.5,,29,151,5.2,0
8,1948,Leo McKillip,Leo,McKillip,10,26,96,3.7,,,,,,26,96,3.7,0
9,1948,Frank Spaniel,Frank,Spaniel,10,24,174,7.3,,1,3,3,,25,177,7.1,0
10,1948,Frank Tripucka,Frank,Tripucka,10,16,-28,-1.8,,,,,,16,-28,-1.8,0
11,1948,Fred Wallner,Fred,Wallner,10,11,37,3.4,,,,,,11,37,3.4,0
12,1948,Dick Cotter,Dick,Cotter,10,9,33,3.7,,,,,,9,33,3.7,0
13,1948,Ernie Zalejski,Ernie,Zalejski,10,7,34,4.9,,,,,,7,34,4.9,0
14,1948,Bob Williams,Bob,Williams,10,6,11,1.8,,,,,,6,11,1.8,0
15,1948,Jim Martin,Jim,Martin,10,5,0,0,,14,98,7,,19,98,5.2,0
16,1948,Leon Hart,Leon,Hart,10,4,39,9.8,,16,231,14.4,,20,270,13.5,0
17,1948,Bill Wightkin,Bill,Wightkin,10,4,32,8,,4,112,28,,8,144,18,0
18,1948,Lank Smith,Lank,Smith,10,4,28,7,,,,,,4,28,7,0
19,1948,Coy McGee,Coy,McGee,10,2,5,2.5,,,,,,2,5,2.5,0
20,1948,Al Lesko,Al,Lesko,10,,,,,1,14,14,,1,14,14,0
1,1949,Emil Sitko,Emil,Sitko,10,120,712,5.9,,2,15,7.5,0,122,727,6,0
2,1949,Larry Coutre,Larry,Coutre,10,102,645,6.3,,13,271,20.8,0,115,916,8,0
3,1949,Frank Spaniel,Frank,Spaniel,10,80,496,6.2,,16,212,13.3,3,96,708,7.4,3
4,1949,Billy Barrett,Billy,Barrett,10,75,359,4.8,,6,125,20.8,3,81,484,6,3
5,1949,Jack Landry,Jack,Landry,10,37,147,4,,,,,,37,147,4,0
6,1949,Bob Williams,Bob,Williams,10,34,63,1.9,,,,,,34,63,1.9,0
7,1949,Ernie Zalejski,Ernie,Zalejski,10,29,171,5.9,,5,151,30.2,4,34,322,9.5,4
8,1949,Leon Hart,Leon,Hart,10,18,73,4.1,,19,257,13.5,5,37,330,8.9,5
9,1949,Dick Cotter,Dick,Cotter,10,16,64,4,,,,,,16,64,4,0
10,1949,Bill Gay,Bill,Gay,10,14,47,3.4,,5,60,12,1,19,107,5.6,1
11,1949,Mike Swistowicz,Mike,Swistowicz,10,11,53,4.8,,,,,,11,53,4.8,0
12,1949,Del Gander,Del,Gander,10,10,52,5.2,,,,,,10,52,5.2,0
13,1949,Gerald Begley,Gerald,Begley,10,4,7,1.8,,,,,,4,7,1.8,0
14,1949,Bill Wightkin,Bill,Wightkin,10,3,14,4.7,,17,309,18.2,2,20,323,16.2,2
15,1949,Gene Smith,Gene,Smith,10,3,3,1,,,,,,3,3,1,0
16,1949,John Petitbon,John,Petitbon,10,3,-9,-3,,,,,,3,-9,-3,0
17,1949,Jack Bush,Jack,Bush,10,2,11,5.5,,,,,,2,11,5.5,0
18,1949,George Dickson,George,Dickson,10,2,3,1.5,,,,,,2,3,1.5,0
19,1949,John Mazur,John,Mazur,10,2,0,0,,,,,,2,0,0,0
20,1949,Leo McKillip,Leo,McKillip,10,1,11,11,,,,,,1,11,11,0
21,1949,Ray Espenan,Ray,Espenan,10,1,0,0,,,,,,1,0,0,0
22,1949,William Whiteside,William,Whiteside,10,1,-8,-8,,,,,,1,-8,-8,0
23,1949,Jim Mutscheller,Jim,Mutscheller,10,,,,,2,27,13.5,0,2,27,13.5,0
24,1949,Bill Flynn,Bill,Flynn,10,,,,,1,7,7,0,1,7,7,0
1,1950,Jack Landry,Jack,Landry,9,109,491,4.5,,7,57,8.1,0,116,548,4.7,0
2,1950,John Petitbon,John,Petitbon,9,65,388,6,,18,269,14.9,2,83,657,7.9,2
3,1950,Billy Barrett,Billy,Barrett,9,41,171,4.2,,4,34,8.5,0,45,205,4.6,0
4,1950,Bob Williams,Bob,Williams,9,40,115,2.9,,,,,,40,115,2.9,0
5,1950,Dick Cotter,Dick,Cotter,9,28,111,4,,1,6,6,0,29,117,4,0
6,1950,Del Gander,Del,Gander,9,25,77,3.1,,4,44,11,0,29,121,4.2,0
7,1950,Bill Gay,Bill,Gay,9,21,63,3,,7,57,8.1,1,28,120,4.3,1
8,1950,Gerry Marchand,Gerry,Marchand,9,21,38,1.8,,4,52,13,1,25,90,3.6,1
9,1950,Robert Paolone,Robert,Paolone,9,14,35,2.5,,1,11,11,0,15,46,3.1,0
10,1950,Murray Johnson,Murray,Johnson,9,13,38,2.9,,4,27,6.8,0,17,65,3.8,0
11,1950,Dave Flood,Dave,Flood,9,11,33,3,,,,,,11,33,3,0
12,1950,John Mazur,John,Mazur,9,2,-7,-3.5,,,,,,2,-7,-3.5,0
13,1950,Jim Mutscheller,Jim,Mutscheller,9,1,-6,-6,,35,426,12.2,7,36,420,11.7,7
14,1950,Chet Ostrowski,Chet,Ostrowski,9,,,,,26,221,8.5,1,26,221,8.5,1
15,1950,Bob Kapish,Bob,Kapish,9,,,,,1,8,8,0,1,8,8,0
1,1951,Neil Worden,Neil,Worden,10,181,676,3.7,,12,111,9.3,,193,787,4.1,0
2,1951,Paul Reynolds,Paul,Reynolds,10,93,375,4,,6,80,13.3,,99,455,4.6,0
3,1951,Billy Barrett,Billy,Barrett,10,69,210,3,,8,136,17,,77,346,4.5,0
4,1951,Johnny Lattner,Johnny,Lattner,10,68,341,5,,8,157,19.6,,76,498,6.6,0
5,1951,John Petitbon,John,Petitbon,10,48,227,4.7,,8,105,13.1,,56,332,5.9,0
6,1951,Joe Heap,Joe,Heap,10,38,166,4.4,,2,25,12.5,,40,191,4.8,0
7,1951,John Mazur,John,Mazur,10,23,-38,-1.7,,,,,,23,-38,-1.7,0
8,1951,Ralph Guglielmi,Ralph,Guglielmi,10,21,-32,-1.5,,,,,,21,-32,-1.5,0
9,1951,Frank Paterra,Frank,Paterra,10,19,98,5.2,,,,,,19,98,5.2,0
10,1951,Del Gander,Del,Gander,10,11,42,3.8,,,,,,11,42,3.8,0
11,1951,Tom Carey,Tom,Carey,10,11,-7,-0.6,,,,,,11,-7,-0.6,0
12,1951,Tom McHugh,Tom,McHugh,10,7,29,4.1,,,,,,7,29,4.1,0
13,1951,Bob Joseph,Bob,Joseph,10,2,11,5.5,,,,,,2,11,5.5,0
14,1951,Don Bianco,Don,Bianco,10,1,-2,-2,,,,,,1,-2,-2,0
15,1951,Dave Flood,Dave,Flood,10,1,-6,-6,,,,,,1,-6,-6,0
16,1951,Jim Mutscheller,Jim,Mutscheller,10,,,,,20,305,15.3,,20,305,15.3,0
17,1951,Chet Ostrowski,Chet,Ostrowski,10,,,,,15,204,13.6,,15,204,13.6,0
18,1951,Minnie Mavraides,Minnie,Mavraides,10,,,,,2,17,8.5,,2,17,8.5,0
19,1951,Bob Toneff,Bob,Toneff,10,,,,,1,21,21,,1,21,21,0
20,1951,Don Penza,Don,Penza,10,,,,,1,6,6,,1,6,6,0
1,1952,Neil Worden,Neil,Worden,10,150,504,3.4,,16,80,5,0,166,584,3.5,0
2,1952,Johnny Lattner,Johnny,Lattner,10,148,734,5,,17,252,14.8,1,165,986,6,1
3,1952,Joe Heap,Joe,Heap,10,89,383,4.3,,29,407,14,2,118,790,6.7,2
4,1952,Ralph Guglielmi,Ralph,Guglielmi,10,48,31,0.6,,,,,,48,31,0.6,0
5,1952,Tom Carey,Tom,Carey,10,42,62,1.5,,1,-11,-11,0,43,51,1.2,0
6,1952,Tom McHugh,Tom,McHugh,10,32,124,3.9,,,,,,32,124,3.9,0
7,1952,Frank Paterra,Frank,Paterra,10,28,130,4.6,,3,17,5.7,0,31,147,4.7,0
8,1952,Paul Reynolds,Paul,Reynolds,10,18,49,2.7,,,,,,18,49,2.7,0
9,1952,Bob Arrix,Bob,Arrix,10,3,5,1.7,,,,,,3,5,1.7,0
10,1952,Bob Joseph,Bob,Joseph,10,2,12,6,,,,,,2,12,6,0
11,1952,Bob Rigali,Bob,Rigali,10,1,14,14,,,,,,1,14,14,0
12,1952,Bob Martin,Bob,Martin,10,1,2,2,,,,,,1,2,2,0
13,1952,Rockne Morrissey,Rockne,Morrissey,10,1,-2,-2,,,,,,1,-2,-2,0
14,1952,Art Hunter,Art,Hunter,10,,,,,16,246,15.4,1,16,246,15.4,1
15,1952,Don Penza,Don,Penza,10,,,,,11,164,14.9,0,11,164,14.9,0
16,1952,Bob O'Neil,Bob,O'Neil,10,,,,,1,12,12,0,1,12,12,0
1,1953,Neil Worden,Neil,Worden,10,145,859,5.9,,1,8,8,0,146,867,5.9,0
2,1953,Johnny Lattner,Johnny,Lattner,10,134,651,4.9,,14,204,14.6,1,148,855,5.8,1
3,1953,Tom McHugh,Tom,McHugh,10,67,341,5.1,,,,,,67,341,5.1,0
4,1953,Joe Heap,Joe,Heap,10,62,314,5.1,,22,336,15.3,5,84,650,7.7,5
5,1953,Ralph Guglielmi,Ralph,Guglielmi,10,60,74,1.2,,,,,,60,74,1.2,0
6,1953,Dick Fitzgerald,Dick,Fitzgerald,10,56,254,4.5,,,,,,56,254,4.5,0
7,1953,Don Schaefer,Don,Schaefer,10,23,100,4.3,,1,42,42,0,24,142,5.9,0
8,1953,Tom Carey,Tom,Carey,10,21,57,2.7,,,,,,21,57,2.7,0
9,1953,Dick Washington,Dick,Washington,10,18,78,4.3,,1,16,16,0,19,94,4.9,0
10,1953,Dick Keller,Dick,Keller,10,15,91,6.1,,2,8,4,1,17,99,5.8,1
11,1953,Nick Raich,Nick,Raich,10,8,42,5.3,,,,,,8,42,5.3,0
12,1953,Bob Rigali,Bob,Rigali,10,4,11,2.8,,,,,,4,11,2.8,0
13,1953,Jim Bigelow,Jim,Bigelow,10,1,6,6,,,,,,1,6,6,0
14,1953,Joe Markowski,Joe,Markowski,10,1,2,2,,,,,,1,2,2,0
15,1953,Armando Galardo,Armando,Galardo,10,1,1,1,,,,,,1,1,1,0
16,1953,Dan Shannon,Dan,Shannon,10,,,,,7,138,19.7,2,7,138,19.7,2
17,1953,Don Penza,Don,Penza,10,,,,,7,113,16.1,0,7,113,16.1,0
18,1953,Paul Matz,Paul,Matz,10,,,,,5,61,12.2,0,5,61,12.2,0
19,1953,Gene Kapish,Gene,Kapish,10,,,,,1,15,15,0,1,15,15,0
20,1953,Don George,Don,George,10,,,,,1,14,14,0,1,14,14,0
1,1954,Don Schaefer,Don,Schaefer,10,141,766,5.4,,3,60,20,0,144,826,5.7,0
2,1954,Joe Heap,Joe,Heap,10,110,594,5.4,,18,369,20.5,0,128,963,7.5,0
3,1954,Ralph Guglielmi,Ralph,Guglielmi,10,79,95,1.2,,,,,,79,95,1.2,0
4,1954,Jim Morse,Jim,Morse,10,68,345,5.1,,15,236,15.7,3,83,581,7,3
5,1954,Dean Studer,Dean,Studer,10,30,151,5,,1,47,47,0,31,198,6.4,0
6,1954,Paul Reynolds,Paul,Reynolds,10,29,113,3.9,,4,51,12.8,0,33,164,5,0
7,1954,Paul Hornung,Paul,Hornung,10,23,159,6.9,,,,,,23,159,6.9,0
8,1954,Tom Carey,Tom,Carey,10,19,25,1.3,,,,,,19,25,1.3,0
9,1954,Dick Fitzgerald,Dick,Fitzgerald,10,13,26,2,,2,37,18.5,0,15,63,4.2,0
10,1954,Nick Raich,Nick,Raich,10,11,29,2.6,,1,-16,-16,0,12,13,1.1,0
11,1954,Sherrill Sipes,Sherrill,Sipes,10,10,28,2.8,,2,38,19,1,12,66,5.5,1
